time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
1764604449.192,-10.521414756774902,-9.511509895324707,-10.226614952087402,-10.87161636352539,-2.383106231689453,-1.8397431373596191,-1.9769490957260132,0.8304145932197571
1764604449.196,-7.633868217468262,-8.214192390441895,-8.713820457458496,-9.909433364868164,-1.6138802766799927,1.248512864112854,-1.3700166940689087,1.521264672279358
1764604449.200,-2.3612258434295654,-10.331310272216797,-6.186818599700928,-6.226958274841309,0.8752723336219788,-0.1375579982995987,-1.113570213317871,-3.4860422611236572
1764604449.204,-5.553835391998291,-8.984085083007812,-10.702227592468262,-5.279567718505859,-1.0600526332855225,0.9785169959068298,1.1208224296569824,-1.7107796669006348
1764604449.208,-3.0509872436523438,-3.833376407623291,-2.916282892227173,-0.3840051591396332,-0.5018295645713806,-0.5723720192909241,-0.05806215852499008,1.2488458156585693
1764604449.212,-1.6702837944030762,-1.9136871099472046,-5.045724391937256,-3.4832351207733154,-1.059776782989502,-2.4812490940093994,1.4591453075408936,-3.264510154724121
1764604449.216,2.471863269805908,0.7566556930541992,0.14441323280334473,-3.2185540199279785,-2.673527479171753,-1.0726300477981567,-1.3387384414672852,1.7924600839614868
1764604449.220,2.2480263710021973,2.2908177375793457,3.4960975646972656,1.6145782470703125,-1.79127037525177,0.9959721565246582,-2.548539638519287,-0.06822293996810913
1764604449.224,2.53560733795166,4.142619609832764,6.3720855712890625,6.177581310272217,-1.4516546726226807,-3.9766414165496826,0.8549277186393738,2.9227113723754883
1764604449.234,3.368189811706543,6.244454860687256,4.059631824493408,8.088627815246582,1.0157850980758667,-0.744583249092102,-2.3383429050445557,2.188664197921753
1764604449.238,7.473758220672607,6.769839286804199,6.448877811431885,7.332963466644287,-0.5550372004508972,0.1930336207151413,-0.2923591732978821,1.0566105842590332
1764604449.242,9.472168922424316,6.035218715667725,5.220994472503662,11.777657508850098,0.3351230025291443,-1.8951255083084106,-3.5246353149414062,2.2128546237945557
1764604449.246,9.883049964904785,8.300176620483398,11.135859489440918,11.044279098510742,-0.9490933418273926,1.6468055248260498,-1.8561149835586548,-1.8606034517288208
1764604449.250,13.400843620300293,9.680805206298828,11.444400787353516,9.961373329162598,-0.9771280288696289,2.0136876106262207,-3.5446126461029053,2.0707483291625977
1764604449.254,7.60793924331665,8.557066917419434,10.72049331665039,10.343400955200195,-0.8585638999938965,-1.8949092626571655,-1.904981255531311,-1.5114456415176392
1764604449.258,10.886146545410156,9.188976287841797,9.373302459716797,11.890193939208984,2.34092378616333,-1.0682027339935303,-0.07624387741088867,1.1491934061050415
1764604449.262,4.338057994842529,8.08094596862793,4.486776351928711,8.029033660888672,-0.03550489991903305,2.3917243480682373,-1.5356932878494263,3.651759624481201
1764604449.266,3.7459120750427246,5.977300643920898,3.092630386352539,4.730500221252441,-0.7331191897392273,1.313252329826355,1.3138433694839478,-5.690640449523926
1764604449.270,2.245736837387085,5.30406379699707,3.5752758979797363,2.7831006050109863,-0.001658146153204143,2.9544992446899414,-0.11740648001432419,-0.6140774488449097
1764604449.281,4.400262832641602,0.5754023194313049,3.937657356262207,8.243257522583008,-3.999746322631836,2.9601590633392334,1.4292712211608887,-1.2715259790420532
1764604449.285,0.4023451507091522,1.4922442436218262,1.5222599506378174,1.3070160150527954,3.0177621841430664,-0.6636249423027039,0.029053954407572746,4.009149074554443
1764604449.289,-2.7530324459075928,-0.691459596157074,-1.3346683979034424,-0.1236179769039154,1.462828278541565,2.5200586318969727,0.4001419246196747,1.8259005546569824
1764604449.293,-3.4858837127685547,-1.4283690452575684,-3.331519603729248,-5.190455436706543,3.7779369354248047,-1.9340200424194336,-0.5411919951438904,-1.5683255195617676
1764604449.297,-9.258589744567871,-5.303701877593994,-7.202988147735596,-8.312799453735352,-4.258994102478027,2.3253297805786133,-0.11205002665519714,-2.2089602947235107
1764604449.301,-9.110156059265137,-5.277989864349365,-8.539536476135254,-10.729255676269531,1.338218092918396,0.43612635135650635,0.3642730414867401,2.11871075630188
1764604449.305,-10.183563232421875,-9.753107070922852,-7.224595546722412,-7.83568811416626,1.8076002597808838,-0.7404369711875916,-1.3844488859176636,-1.462795376777649
1764604449.309,-9.296768188476562,-10.046085357666016,-9.034209251403809,-10.259732246398926,-1.4985277652740479,-3.497908353805542,-2.5567755699157715,4.0539069175720215
1764604449.313,-14.280564308166504,-11.713499069213867,-7.9738335609436035,-12.517496109008789,-1.2329504489898682,-3.1646385192871094,-0.7960872650146484,2.215012311935425
1764604449.317,-8.411309242248535,-9.345169067382812,-10.309757232666016,-9.102848052978516,-3.26924729347229,-0.6312995553016663,-0.15971527993679047,1.9254170656204224
1764604449.327,-7.816100597381592,-8.745840072631836,-7.3353590965271,-10.985135078430176,-1.6960574388504028,-0.6506337523460388,3.1267528533935547,0.48490405082702637
1764604449.331,-11.07034683227539,-10.31276798248291,-11.579628944396973,-4.077879905700684,0.5893617272377014,2.6838676929473877,-0.04410897195339203,1.581149935722351
1764604449.335,-6.76336669921875,-5.493228912353516,-3.9412131309509277,-4.315609455108643,1.368961215019226,-0.9306769967079163,0.7968326807022095,0.0025568832643330097
1764604449.339,-4.54894495010376,-2.4552836418151855,-6.004170894622803,-3.925029754638672,0.18936137855052948,0.2630154490470886,3.6855673789978027,-0.905998170375824
1764604449.343,-1.6731053590774536,-2.6682114601135254,-5.393399715423584,-4.8504767417907715,-0.7945056557655334,-1.8573919534683228,3.4551780223846436,-1.340951919555664
1764604449.347,1.0168375968933105,-3.134500741958618,-1.5705668926239014,-1.0740960836410522,-0.743485152721405,1.3130146265029907,0.8012913465499878,-0.08516048640012741
1764604449.351,-0.35702091455459595,7.134318828582764,2.668458938598633,5.969503402709961,4.314466953277588,-3.000826358795166,1.9985105991363525,-0.05381661280989647
1764604449.355,7.32948112487793,8.311944961547852,4.316612720489502,2.636725425720215,0.8354143500328064,1.5405056476593018,-0.6785739660263062,-1.4277923107147217
1764604449.359,4.73603630065918,8.260015487670898,6.414056301116943,7.718898773193359,-2.76431941986084,0.7102418541908264,-0.5339629650115967,0.6925511956214905
1764604449.363,9.120988845825195,7.549540996551514,6.552753925323486,5.786762237548828,-0.4276692867279053,-1.788702130317688,0.8545064926147461,2.649425983428955
1764604449.375,9.352950096130371,7.623212814331055,10.131546974182129,6.138709545135498,2.9976613521575928,0.5449393391609192,0.28261053562164307,0.29397717118263245
1764604449.379,10.307207107543945,8.863024711608887,10.311088562011719,8.883723258972168,2.8626623153686523,2.627025604248047,-3.3504557609558105,-2.7633743286132812
1764604449.383,6.068521499633789,3.9815475940704346,9.086438179016113,11.433856010437012,-3.8180580139160156,-1.3504586219787598,1.3232964277267456,4.176529407501221
1764604449.387,6.851940155029297,10.180642127990723,9.695255279541016,12.208518981933594,-2.654815912246704,3.026501178741455,-2.8125433921813965,1.4079933166503906
1764604449.391,9.799288749694824,9.065669059753418,9.253692626953125,11.273651123046875,-1.4085115194320679,0.6390851140022278,-3.4056015014648438,2.6975936889648438
1764604449.395,8.690323829650879,8.560873985290527,7.594166278839111,9.21515941619873,2.5840723514556885,-0.39265286922454834,3.1654069423675537,1.0512902736663818
1764604449.399,5.612746238708496,10.159961700439453,7.8181867599487305,7.0179443359375,2.333209753036499,-3.108642578125,0.7626452445983887,-4.813475131988525
1764604449.403,1.3033030033111572,1.838677167892456,5.829704284667969,2.1826624870300293,1.4509673118591309,1.4382151365280151,-0.34042835235595703,0.13588069379329681
1764604449.407,-0.9541318416595459,3.950284242630005,1.2953011989593506,-2.4920122623443604,1.6024301052093506,-1.0134578943252563,-1.0380209684371948,2.856933116912842
1764604449.411,-2.1780319213867188,-1.300408959388733,1.1310460567474365,-0.024712329730391502,-0.42950865626335144,2.7631328105926514,-4.746664047241211,2.3448612689971924
1764604449.422,0.6759692430496216,-0.0034650664310902357,-0.6404432058334351,-1.7744781970977783,1.752147912979126,2.80430006980896,3.0003774166107178,-0.1487182080745697
1764604449.426,-3.232231378555298,-0.37754684686660767,-3.51594877243042,-6.13009786605835,-2.6170620918273926,0.0971599593758583,2.8152003288269043,-0.7673495411872864
1764604449.430,-5.627870082855225,-6.596760272979736,-6.946158409118652,-6.771707057952881,-2.159821033477783,1.3713687658309937,-1.147432565689087,6.089521408081055
1764604449.434,-5.4670186042785645,-7.301353931427002,-5.634191036224365,-7.192432403564453,0.05036366730928421,0.16495099663734436,-2.2159812450408936,1.1290727853775024
1764604449.438,-6.336961269378662,-9.42027759552002,-5.536373615264893,-8.593777656555176,-3.2274296283721924,0.6423410773277283,-0.11622446775436401,-0.8893119096755981
1764604449.442,-11.671761512756348,-9.647067070007324,-10.16403579711914,-14.479233741760254,-0.440304696559906,-0.8379445672035217,1.6177613735198975,-0.7048394680023193
1764604449.446,-11.08242416381836,-7.57500696182251,-7.698136806488037,-7.722951889038086,1.0954821109771729,0.8180963397026062,-2.145341634750366,-2.5372581481933594
1764604449.450,-9.555635452270508,-5.728845119476318,-8.911698341369629,-7.665352821350098,4.082183361053467,-2.809013605117798,0.8131669163703918,0.6633912324905396
1764604449.454,-9.491783142089844,-6.615506172180176,-8.211820602416992,-5.986900806427002,-4.457836627960205,-2.1295793056488037,3.426286458969116,-0.28296545147895813
1764604449.458,-6.3615922927856445,-4.362247943878174,-7.417238235473633,-6.2704901695251465,-0.8505492806434631,2.613251209259033,2.0037457942962646,-2.264457941055298
1764604449.469,-9.141879081726074,-6.282153129577637,-3.241678476333618,-5.899977207183838,-3.2890639305114746,2.9224350452423096,2.0318033695220947,-1.4728708267211914
1764604449.473,-6.119136810302734,-3.965203285217285,-6.901191711425781,-1.7116141319274902,-4.335788249969482,2.565781354904175,2.7865664958953857,0.9696771502494812
1764604449.477,-2.3441689014434814,-3.8522567749023438,-0.006788015831261873,-0.9174597263336182,1.2926304340362549,1.751325011253357,0.7946500778198242,-1.5640610456466675
1764604449.481,1.3623896837234497,1.8761547803878784,-1.8849276304244995,2.917943000793457,-1.4506244659423828,-1.6607002019882202,1.0792865753173828,0.9127165675163269
1764604449.485,2.636284828186035,2.585444927215576,2.9494264125823975,3.8662631511688232,1.3686050176620483,0.9592524766921997,0.28521597385406494,-1.6545352935791016
1764604449.489,5.300312519073486,2.158454418182373,4.098865032196045,4.618619918823242,1.248630166053772,3.4401772022247314,-1.4609839916229248,-0.9960314035415649
1764604449.493,6.953676700592041,7.279852867126465,5.396923065185547,6.217458248138428,1.8318617343902588,2.9857821464538574,-3.4070332050323486,-2.4224727153778076
1764604449.497,6.838265895843506,10.215834617614746,8.41475772857666,5.277669429779053,-1.9105857610702515,1.3965473175048828,-0.5001524686813354,-2.1633846759796143
1764604449.501,10.280592918395996,8.347888946533203,7.770446300506592,8.893051147460938,-3.5743625164031982,0.47594889998435974,4.7002787590026855,-3.3281569480895996
1764604449.505,8.666571617126465,12.701915740966797,8.98745346069336,4.9633049964904785,-1.2542953491210938,0.741498589515686,-1.3949538469314575,-0.5708299279212952
1764604449.514,11.94219970703125,8.752710342407227,11.016862869262695,11.793794631958008,-2.725482702255249,-0.6015458106994629,1.11767578125,0.0836050733923912
1764604449.518,12.455709457397461,10.852025032043457,9.671874046325684,10.510371208190918,-0.22921966016292572,2.985140323638916,-2.4651646614074707,-3.8370554447174072
1764604449.522,9.203085899353027,8.669944763183594,9.107522964477539,10.050888061523438,3.883632183074951,-2.319871425628662,-3.8906233310699463,1.5431098937988281
1764604449.526,8.743000030517578,7.41696310043335,9.37032413482666,9.814057350158691,1.4787029027938843,1.4730868339538574,0.2389574646949768,-1.40201997756958
1764604449.530,0.29066500067710876,8.14148235321045,4.576462745666504,6.356246471405029,-1.4778257608413696,3.076993465423584,2.120551824569702,-1.6613860130310059
1764604449.534,0.38869544863700867,5.299098968505859,7.144948959350586,2.951728105545044,2.105478048324585,-0.8111016154289246,-0.6160346865653992,-2.2679672241210938
1764604449.538,0.26918771862983704,-1.2582238912582397,-1.4247337579727173,-0.9677653908729553,0.3220336437225342,2.30336856842041,0.03666407987475395,-0.35505056381225586
1764604449.542,0.38933250308036804,-2.7127737998962402,-0.8170896172523499,0.3135102093219757,-3.560847759246826,-0.9424070119857788,0.8478598594665527,0.5984209775924683
1764604449.546,-2.12221622467041,-5.861671447753906,-5.15545129776001,-2.6431219577789307,-0.6533614993095398,-0.4971894323825836,-0.4564729630947113,-2.579169511795044
1764604449.550,-7.085362911224365,-6.01753044128418,-6.153059482574463,-4.661550045013428,-0.7879080176353455,-0.948460578918457,3.7025537490844727,0.15301688015460968
1764604449.561,-3.1403415203094482,-5.997553825378418,-5.858869552612305,-7.297208309173584,-4.033288478851318,3.4411675930023193,1.3082512617111206,-4.4435834884643555
1764604449.565,-5.207841873168945,-5.9494194984436035,-10.440594673156738,-3.9277918338775635,1.0638257265090942,2.185959815979004,-0.013679086230695248,-3.3022191524505615
1764604449.569,-9.044878959655762,-9.524932861328125,-11.534415245056152,-7.69014310836792,-3.1566660404205322,-2.191290855407715,0.9868496060371399,1.0429749488830566
1764604449.573,-13.241781234741211,-10.687211036682129,-9.542173385620117,-11.303423881530762,-0.8814048767089844,0.8210180401802063,-0.04227066412568092,-0.2466738224029541
1764604449.577,-9.207557678222656,-10.081398963928223,-10.831578254699707,-8.382707595825195,0.8629955649375916,-0.20895987749099731,-3.231782913208008,1.5380278825759888
1764604449.581,-12.22079849243164,-9.448408126831055,-6.744086265563965,-6.919319152832031,-2.048184871673584,1.6317570209503174,-1.0887980461120605,-3.2111217975616455
1764604449.585,-8.008748054504395,-9.144042015075684,-7.863356590270996,-10.277007102966309,-3.684107542037964,0.32222145795822144,2.2661612033843994,3.9871461391448975
1764604449.589,-9.40963077545166,-7.083349704742432,-5.648764610290527,-2.9139599800109863,1.6905908584594727,2.7018344402313232,0.9057677984237671,-0.6966924667358398
1764604449.593,-2.2705330848693848,-4.1868205070495605,-6.101003646850586,-6.683467864990234,1.0104405879974365,-0.8365389704704285,0.7538852095603943,0.5709179043769836
1764604449.597,-1.0254076719284058,-2.8318052291870117,1.5859419107437134,-1.359584093093872,-0.35240304470062256,-1.476654052734375,4.064627647399902,1.0448211431503296
1764604449.607,-3.283625841140747,-4.822866916656494,-3.3155887126922607,-1.0285367965698242,0.877376139163971,0.8321934938430786,1.2140648365020752,0.25809839367866516
1764604449.611,2.6103837490081787,0.9444996118545532,2.67390775680542,-1.199033260345459,-1.8825619220733643,1.8126870393753052,1.3915174007415771,-0.5510500073432922
1764604449.615,2.661241292953491,3.3074910640716553,0.7907667756080627,0.25715726613998413,-0.46082013845443726,-0.09797977656126022,-0.03633788600564003,-0.6350091695785522
1764604449.619,2.031055450439453,9.40126895904541,3.552821159362793,7.499003887176514,-3.2902426719665527,-1.560072898864746,-2.590137243270874,-0.7382932901382446
1764604449.623,4.23115348815918,10.53139591217041,7.760696887969971,5.446251392364502,-0.5995626449584961,0.604053795337677,0.16937898099422455,0.9355112910270691
1764604449.627,9.764216423034668,7.903217315673828,6.395057201385498,12.329700469970703,0.41694262623786926,-0.8963573575019836,3.806448459625244,-0.10305310785770416
1764604449.631,9.634446144104004,10.921128273010254,10.90952205657959,8.88624095916748,-2.5525941848754883,-0.36973893642425537,3.550276279449463,-0.9206774234771729
1764604449.635,10.024428367614746,10.210763931274414,10.285614967346191,12.360515594482422,3.640044927597046,-0.181025892496109,5.05112886428833,-1.6095194816589355
1764604449.639,7.80491304397583,9.760448455810547,10.96874713897705,11.389970779418945,-1.7232223749160767,0.7554891705513,-5.820659637451172,-0.2743808329105377
1764604449.643,7.100499153137207,8.931792259216309,6.452446460723877,6.634179592132568,-1.4615578651428223,-1.1778185367584229,1.8625192642211914,1.4481971263885498
1764604449.653,10.012487411499023,8.311891555786133,7.598013401031494,9.300054550170898,3.4192628860473633,-1.9176148176193237,-1.0045509338378906,-1.7604478597640991
1764604449.657,3.769103765487671,12.50842571258545,7.701192855834961,9.223740577697754,-1.710105538368225,1.9861809015274048,0.44712454080581665,-0.5955330729484558
1764604449.661,3.9309608936309814,5.061498165130615,3.6632039546966553,5.310115337371826,-3.720181941986084,-0.6467210650444031,1.4036234617233276,-1.9168113470077515
1764604449.665,6.251062870025635,4.461885929107666,3.608111619949341,5.891730785369873,-1.7159773111343384,1.5152066946029663,2.0619335174560547,0.6052398085594177
1764604449.669,3.739785671234131,3.3720946311950684,1.7200391292572021,1.036388874053955,-1.6422609090805054,1.9510290622711182,0.6252181529998779,-0.2960030436515808
1764604449.673,-3.0644378662109375,-4.800780296325684,-2.6602375507354736,-5.580753326416016,1.342201828956604,0.8364816308021545,-1.8322252035140991,-2.001589059829712
1764604449.677,-1.152144193649292,-3.133662223815918,-1.502152919769287,-5.967807292938232,-0.9793248176574707,-0.33572277426719666,-2.3750832080841064,-0.47175800800323486
1764604449.681,-2.3893675804138184,-5.144323825836182,-3.6494140625,-3.088378667831421,3.729102849960327,-0.21704569458961487,2.48720383644104,-0.39958658814430237
1764604449.685,-12.100273132324219,-8.947160720825195,-9.196459770202637,-5.3885955810546875,0.3014366328716278,-0.7944062352180481,-0.8109307289123535,-2.3010706901550293
1764604449.689,-10.1295166015625,-7.1824188232421875,-8.871399879455566,-11.554716110229492,1.0039844512939453,-1.0828663110733032,-0.29307129979133606,0.3877183794975281
1764604449.700,-8.053542137145996,-9.722633361816406,-10.688436508178711,-13.032659530639648,-0.3202573359012604,2.0386767387390137,-4.342378616333008,0.8288266658782959
1764604449.704,-10.459505081176758,-10.18586254119873,-12.510823249816895,-11.22403621673584,1.7781786918640137,-2.7930750846862793,2.9977731704711914,-0.24246230721473694
1764604449.708,-9.928802490234375,-8.87341594696045,-7.525298595428467,-9.682716369628906,2.416139841079712,-0.8593254685401917,-2.260786771774292,-1.231685757637024
1764604449.712,-6.167731285095215,-5.773767948150635,-9.208684921264648,-7.030888080596924,0.6166701316833496,1.4930092096328735,2.678868532180786,-3.4557600021362305
1764604449.716,-6.33585262298584,-6.5768256187438965,-8.870325088500977,-9.958063125610352,1.1793701648712158,-1.5246684551239014,-1.545285701751709,-2.63209867477417
1764604449.720,-8.990557670593262,-7.719082832336426,-7.054732799530029,-8.150581359863281,-0.7581837773323059,-1.2094066143035889,-1.937366008758545,-1.0119609832763672
1764604449.724,-2.4255130290985107,-9.310441970825195,-1.9965627193450928,-4.215170860290527,-0.23879224061965942,3.6050832271575928,1.2879588603973389,-0.498894602060318
1764604449.728,-0.5008171200752258,-1.0966906547546387,-1.9376580715179443,0.34096166491508484,0.3678502142429352,1.9690768718719482,3.8147294521331787,0.42226529121398926
1764604449.732,0.6710436940193176,0.741449773311615,-0.8556116819381714,1.3268367052078247,-1.0191612243652344,-3.047049045562744,0.17016130685806274,0.6999689936637878
1764604449.736,1.6964576244354248,4.32249116897583,2.377380132675171,0.1677829772233963,3.5638060569763184,1.5635722875595093,1.8389689922332764,-1.8640692234039307
1764604449.746,2.849500894546509,1.459886908531189,3.5774025917053223,0.36143290996551514,0.9362525343894958,2.267091989517212,1.0986140966415405,-4.615696907043457
1764604449.750,3.193925619125366,0.971571147441864,1.149706244468689,4.304654598236084,2.8243587017059326,-0.32641834020614624,-2.78064227104187,-0.11799129098653793
1764604449.754,5.472049236297607,5.357664108276367,5.839555740356445,8.65552043914795,3.3741378784179688,2.4111828804016113,2.512868642807007,-0.704814076423645
1764604449.758,9.859126091003418,7.894985198974609,5.972400665283203,6.570903778076172,-1.5626130104064941,-3.7183756828308105,1.5939768552780151,0.6317989230155945
1764604449.762,7.205349922180176,9.521345138549805,8.027626991271973,8.434659957885742,-3.1514759063720703,-0.8738560676574707,0.9354129433631897,0.9191069006919861
1764604449.766,10.811132431030273,12.65688705444336,9.373164176940918,9.037138938903809,-0.06140889972448349,-2.6433258056640625,-2.0044312477111816,1.2954132556915283
1764604449.770,8.356995582580566,9.23351764678955,9.999619483947754,12.472335815429688,3.062453269958496,1.5801588296890259,0.22903917729854584,-0.8671152591705322
1764604449.774,9.443819046020508,9.436796188354492,8.754769325256348,9.034454345703125,-1.286068320274353,-0.5851855874061584,-1.4684875011444092,1.6275408267974854
1764604449.778,5.6836256980896,10.995186805725098,4.232119083404541,9.945701599121094,-0.8640842437744141,-0.38083821535110474,-0.5971586108207703,2.3154919147491455
1764604449.782,5.436242580413818,2.6150777339935303,5.520812034606934,5.469577789306641,0.005873437505215406,0.8716118335723877,0.44735416769981384,0.8078204989433289
1764604449.793,5.588896751403809,4.633551597595215,6.360949516296387,7.685277462005615,2.200601577758789,4.719191551208496,-0.7026835083961487,-4.339177131652832
1764604449.797,8.67813777923584,5.351644039154053,3.3002545833587646,3.2770071029663086,1.8428866863250732,-0.502036452293396,-0.03101462684571743,-2.0436758995056152
1764604449.801,4.326029300689697,-2.017468214035034,3.966745138168335,4.316892147064209,1.210034966468811,2.0767312049865723,3.66060209274292,0.8243053555488586
1764604449.805,-0.7940782308578491,-0.8996285200119019,-3.1950254440307617,0.8295716047286987,-2.7338051795959473,0.2887980043888092,2.2224607467651367,0.510028600692749
1764604449.809,-5.356219291687012,-0.007336365524679422,-1.259434461593628,-2.3348567485809326,0.8189150094985962,1.6110445261001587,-4.597496032714844,0.8493951559066772
1764604449.813,-4.162371635437012,-4.822019577026367,-4.542120456695557,-4.551211357116699,1.2919126749038696,-1.8040683269500732,2.62827730178833,-0.015655910596251488
1764604449.817,-8.837126731872559,-10.817399024963379,-7.565864562988281,-6.038448333740234,-0.5567307472229004,0.23486782610416412,3.7384214401245117,-2.2260653972625732
1764604449.821,-10.371854782104492,-8.458755493164062,-8.527088165283203,-8.006067276000977,1.667755126953125,-3.6539978981018066,2.4677488803863525,-2.473679542541504
1764604449.825,-8.838578224182129,-7.80067253112793,-11.99374008178711,-10.574858665466309,0.8615478277206421,1.4781930446624756,0.10963843017816544,-3.6984543800354004
1764604449.829,-13.204389572143555,-8.114181518554688,-7.151318550109863,-14.468701362609863,0.24673041701316833,0.6881523132324219,-0.5920513272285461,-1.6672041416168213
1764604449.839,-7.507794380187988,-9.267976760864258,-12.036776542663574,-11.57974910736084,0.2569291293621063,3.381932258605957,-1.6270331144332886,-1.834662914276123
1764604449.843,-9.484922409057617,-11.36014461517334,-8.982697486877441,-7.568743705749512,-2.220242500305176,-0.6047897934913635,0.5048666596412659,-0.5252704620361328
1764604449.847,-8.927014350891113,-5.746312618255615,-12.68753719329834,-8.380963325500488,0.46919307112693787,0.018579557538032532,2.604278326034546,1.4820001125335693
1764604449.851,-5.842973232269287,-9.112390518188477,-5.420572757720947,-5.081490516662598,3.376899242401123,-1.134293794631958,1.5102784633636475,2.5195488929748535
1764604449.855,-1.0826963186264038,-5.3774566650390625,-3.4777724742889404,-3.741412401199341,-0.994018018245697,-2.4521636962890625,-1.2213412523269653,-2.5638139247894287
1764604449.859,-3.1177070140838623,0.5119988918304443,2.5562727451324463,-2.419898748397827,3.08890700340271,-3.2217166423797607,0.6251241564750671,-1.36851167678833
1764604449.863,2.736504316329956,-3.6209912300109863,3.2462053298950195,-0.26907482743263245,-0.663650631904602,-1.1410589218139648,0.35927528142929077,3.242579460144043
1764604449.867,5.789604663848877,-0.7320740222930908,-0.004205844830721617,4.225632667541504,-0.9225492477416992,0.22801463305950165,2.9655520915985107,0.4214545786380768
1764604449.871,3.2215452194213867,1.219662070274353,0.01585656963288784,5.704354763031006,-1.3902195692062378,-3.647921085357666,-1.9722195863723755,-1.5542433261871338
1764604449.875,6.970417499542236,5.708389759063721,4.975278377532959,10.011641502380371,-0.8715223073959351,-0.11613162606954575,1.010620355606079,-0.8453006148338318
1764604449.886,11.066370010375977,7.504640579223633,5.034569263458252,9.889419555664062,-0.1702193170785904,-0.8794947862625122,-1.763052225112915,-2.7927513122558594
1764604449.890,10.849440574645996,9.72299861907959,9.822417259216309,10.103979110717773,0.3982936441898346,2.8207590579986572,0.12146980315446854,1.5084729194641113
1764604449.894,12.200395584106445,6.5887064933776855,10.267633438110352,8.968822479248047,1.9503517150878906,0.34547144174575806,-1.650680422782898,3.2304751873016357
1764604449.898,8.23156452178955,12.83199405670166,10.035762786865234,10.839216232299805,1.8482671976089478,-2.531562566757202,1.3471622467041016,1.868458867073059
1764604449.902,9.903775215148926,11.679869651794434,9.837259292602539,9.044144630432129,0.19659776985645294,-1.4481852054595947,0.04419645294547081,-1.490166187286377
1764604449.906,13.15156078338623,9.469067573547363,7.976439476013184,8.154292106628418,-1.7574145793914795,-1.6487352848052979,-1.4591697454452515,3.1486644744873047
