time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
1764582871.832,-1.1676377058029175,-5.728559494018555,-3.496603488922119,-5.751216888427734,-3.846930742263794,1.1289646625518799,0.171269953250885,1.080291748046875
1764582871.836,-5.617463111877441,-4.580722808837891,-7.027403354644775,-6.103242874145508,-1.0431923866271973,-0.687639594078064,0.014693683944642544,-0.3418080508708954
1764582871.840,-6.104741096496582,-9.345324516296387,-6.94998836517334,-10.13943862915039,-0.43422240018844604,1.7908592224121094,-4.858447074890137,3.0590407848358154
1764582871.844,-6.632425308227539,-9.957347869873047,-7.28727388381958,-5.322171688079834,-0.08993492275476456,2.0800628662109375,-0.14027458429336548,3.501436471939087
1764582871.848,-6.639185428619385,-10.266486167907715,-13.935985565185547,-11.833624839782715,-1.677175521850586,1.9336289167404175,-0.8964329957962036,0.12522171437740326
1764582871.852,-7.297377586364746,-10.006257057189941,-8.9328031539917,-7.578458786010742,-0.5487570762634277,-0.4782346189022064,-1.6275602579116821,-1.599047064781189
1764582871.856,-8.729446411132812,-9.05103588104248,-10.289910316467285,-12.819673538208008,2.3017451763153076,0.5719822645187378,-0.3429613709449768,-3.577052354812622
1764582871.868,-8.564521789550781,-9.925325393676758,-12.57264518737793,-9.644190788269043,-0.13963653147220612,2.589900255203247,-0.9194965958595276,0.18578295409679413
1764582871.872,-6.826225757598877,-8.042901992797852,-6.689187049865723,-6.965340614318848,2.23935866355896,-0.2872272729873657,-0.060027699917554855,2.4820683002471924
1764582871.876,-6.033194541931152,-9.264859199523926,-7.698064804077148,-9.272934913635254,-1.6880203485488892,-0.7571011185646057,0.5691307187080383,1.0370430946350098
1764582871.880,-3.1235249042510986,-2.1330373287200928,-6.1986470222473145,-4.38161563873291,0.5559858083724976,0.9174883961677551,-0.45742669701576233,1.1021736860275269
1764582871.884,-0.6234893202781677,-1.5656640529632568,-3.2119197845458984,-3.1965346336364746,-0.6107240319252014,0.6477274894714355,-1.128008484840393,-1.7041950225830078
1764582871.888,-1.5604811906814575,-1.450527310371399,-0.0002511344209779054,1.5374066829681396,1.362149953842163,-1.634207844734192,-0.5145885348320007,0.19927997887134552
1764582871.892,4.344485759735107,-0.11252611130475998,0.31102827191352844,3.6281745433807373,0.8818264603614807,1.6288962364196777,-0.7861393690109253,-0.5701863765716553
1764582871.896,4.826392650604248,5.513739109039307,1.4654505252838135,2.344470977783203,2.241487503051758,2.248701810836792,-0.22046691179275513,0.32332879304885864
1764582871.900,7.264438629150391,12.140852928161621,5.318674087524414,6.923434257507324,-1.694711685180664,-0.7511844635009766,-1.0656518936157227,2.065765619277954
1764582871.904,7.902400016784668,10.700705528259277,8.976764678955078,9.265589714050293,-2.5892632007598877,-0.5055385828018188,-0.8146341443061829,-0.6133790016174316
1764582871.915,7.778149127960205,9.232185363769531,7.374566078186035,8.617325782775879,0.36089426279067993,1.9393978118896484,-0.4950394630432129,-2.7147891521453857
1764582871.919,9.086158752441406,10.56815242767334,8.763835906982422,9.135454177856445,-1.0939432382583618,-1.522562861442566,1.5551050901412964,0.1605166792869568
1764582871.923,10.701258659362793,9.247284889221191,10.629424095153809,7.36090087890625,-2.4640727043151855,-1.1925426721572876,-3.3965506553649902,-0.08048690855503082
1764582871.927,9.883503913879395,8.384514808654785,10.73136043548584,9.447294235229492,-0.7883806228637695,-1.2680317163467407,2.4396324157714844,1.2844040393829346
1764582871.931,7.131402969360352,10.601146697998047,8.751762390136719,9.585079193115234,-1.9615482091903687,2.7794406414031982,-3.5257444381713867,-3.213663339614868
1764582871.935,9.896620750427246,7.479520320892334,4.686725616455078,6.548036098480225,-2.0638322830200195,-0.46181538701057434,0.20668354630470276,0.5401390194892883
1764582871.939,6.604702472686768,8.89137077331543,6.499627590179443,11.640777587890625,-0.02390816994011402,-0.37634772062301636,-1.5356310606002808,2.0090811252593994
1764582871.943,3.405435085296631,4.702232837677002,4.957695484161377,5.2262983322143555,-3.1697945594787598,1.1275568008422852,0.5189077854156494,0.6022171378135681
1764582871.947,-1.322029948234558,2.9089057445526123,2.0897939205169678,2.5547823905944824,-3.4782848358154297,-2.232311248779297,-0.8000971674919128,-1.894737958908081
1764582871.951,-4.128782749176025,-0.9964186549186707,-1.4199278354644775,0.6155903339385986,-0.05962975323200226,-0.008408625610172749,-1.2703968286514282,1.364498496055603
1764582871.962,-0.7707737684249878,-1.4548873901367188,-4.638865947723389,1.3785474300384521,-4.270527362823486,-1.5882841348648071,-2.1004133224487305,-0.30583861470222473
1764582871.966,-2.191232919692993,-5.911082744598389,-3.914069414138794,-6.83015775680542,0.45199882984161377,-0.5113758444786072,2.1238677501678467,-3.132173538208008
1764582871.970,-4.251919746398926,-4.0343170166015625,-6.963200569152832,-3.2326600551605225,0.1674308478832245,-1.2840315103530884,1.7915019989013672,-0.1925639808177948
1764582871.974,-6.86746072769165,-5.825677871704102,-9.182332038879395,-9.00454330444336,0.8653481602668762,-1.286093831062317,0.6297994256019592,-3.3916678428649902
1764582871.978,-5.234752655029297,-7.558259010314941,-8.872471809387207,-7.084503650665283,0.1815236210823059,-1.7451838254928589,3.1531450748443604,-3.099865674972534
1764582871.982,-7.764527320861816,-15.247454643249512,-10.402963638305664,-7.807966232299805,0.7356412410736084,0.5389242768287659,-2.482133626937866,-1.9500309228897095
1764582871.986,-13.75814437866211,-9.168582916259766,-4.770921230316162,-8.5502290725708,-0.6652520895004272,-1.3333485126495361,-3.5255556106567383,0.3433023691177368
1764582871.990,-8.549737930297852,-8.763258934020996,-7.722108840942383,-7.664116382598877,-3.5296530723571777,3.6704747676849365,0.3572973608970642,1.4180619716644287
1764582871.994,-8.628414154052734,-7.101964950561523,-4.856760025024414,-6.427067756652832,1.2696025371551514,-2.612828493118286,0.42062535881996155,-6.417551517486572
1764582871.998,-4.3730292320251465,-7.795036315917969,-6.890472412109375,-7.8894362449646,-0.4126669466495514,-0.46992796659469604,2.1406314373016357,0.14853286743164062
1764582872.003,-5.72136116027832,-2.5919268131256104,-7.95776891708374,-8.038956642150879,-2.520674705505371,-0.6472257971763611,4.056866645812988,-0.5757914781570435
1764582872.007,-6.427130699157715,-3.2669432163238525,-2.745155096054077,-3.3208699226379395,4.453079700469971,-3.370468854904175,2.162045955657959,-0.412318617105484
1764582872.011,-2.5073485374450684,-6.392955780029297,-4.879599571228027,-5.428840637207031,-2.4224436283111572,1.9311853647232056,0.5960382223129272,3.601958751678467
1764582872.015,1.4914417266845703,1.0376242399215698,0.9850780963897705,-1.2984260320663452,-0.8878347873687744,0.1348240226507187,1.4559440612792969,-0.06865733861923218
1764582872.019,-0.07021556049585342,1.220992088317871,1.0832816362380981,1.447827935218811,-0.11859337985515594,0.8653743863105774,2.0947446823120117,0.28268304467201233
1764582872.023,5.824726581573486,7.019587516784668,4.513158321380615,5.6697998046875,0.536536693572998,-0.34082525968551636,0.8331061601638794,2.4081778526306152
1764582872.027,7.755471229553223,3.5075132846832275,9.884536743164062,9.420875549316406,-1.4920220375061035,-1.1287380456924438,0.7937979698181152,-0.7257733941078186
1764582872.031,9.106612205505371,10.857397079467773,9.265195846557617,9.26526927947998,-1.172713279724121,0.5524799823760986,-1.798597812652588,0.8204530477523804
1764582872.035,9.068824768066406,11.492903709411621,7.95691442489624,10.823890686035156,4.989904880523682,0.3583625853061676,1.181132435798645,0.4099682867527008
1764582872.039,13.143945693969727,11.74142074584961,10.235475540161133,8.841358184814453,1.2077674865722656,-1.2152925729751587,0.7260376811027527,-0.012400422245264053
1764582872.043,16.29405975341797,13.65604305267334,8.070758819580078,10.518670082092285,1.1953978538513184,-0.47572603821754456,-0.5867447257041931,-1.852779746055603
1764582872.047,9.891011238098145,8.714032173156738,11.16928482055664,14.272500038146973,-0.5211430788040161,0.5505134463310242,2.1566975116729736,-1.035401463508606
1764582872.051,11.972525596618652,7.864073276519775,8.509214401245117,7.760428428649902,0.4419044554233551,-0.8634763956069946,-1.7929798364639282,-4.04568338394165
1764582872.055,9.084728240966797,5.996243953704834,8.153196334838867,4.25406551361084,-0.030040137469768524,0.8198459148406982,-0.20673063397407532,0.9110676050186157
1764582872.059,7.534769535064697,5.131217002868652,3.5666463375091553,-0.2116485834121704,1.1608715057373047,-2.3631603717803955,1.9153666496276855,-0.8012688159942627
1764582872.063,8.240174293518066,6.272829055786133,2.7869741916656494,5.811051845550537,-0.8213626146316528,-0.7529590725898743,-0.14060886204242706,2.0161972045898438
1764582872.067,4.035524368286133,4.071376800537109,1.7286312580108643,3.010270595550537,-0.6756917238235474,-0.8277820348739624,-0.1613507866859436,5.8274030685424805
1764582872.071,-1.3703727722167969,0.27625393867492676,-0.0075388564728200436,-3.9850759506225586,1.382843017578125,1.4668941497802734,-3.7750587463378906,2.4934468269348145
1764582872.075,-2.9070584774017334,-3.716376781463623,-5.03398323059082,-3.8005905151367188,1.9743717908859253,1.4458482265472412,0.6235170960426331,-0.18162983655929565
1764582872.079,-3.500708818435669,-6.361689567565918,-3.751094341278076,-8.504568099975586,2.714357614517212,0.9664161801338196,-1.6092132329940796,0.4551251232624054
1764582872.084,-8.731375694274902,-5.762652397155762,-5.515253067016602,-4.752317905426025,1.6934912204742432,2.91384220123291,-0.4437951147556305,1.9748244285583496
1764582872.088,-8.266463279724121,-4.402797222137451,-8.537342071533203,-7.175570964813232,-1.3500776290893555,0.06348748505115509,-2.3939461708068848,1.520505428314209
1764582872.092,-8.920894622802734,-7.8598175048828125,-8.263640403747559,-2.7804253101348877,-0.11302483826875687,-0.7418961524963379,0.7051657438278198,-4.271296977996826
1764582872.096,-10.792595863342285,-10.722428321838379,-9.207404136657715,-10.347404479980469,0.3436339795589447,-1.724036455154419,-2.4011001586914062,0.55379319190979
1764582872.100,-6.95003604888916,-10.926310539245605,-10.335234642028809,-8.11629867553711,-0.9550222158432007,3.333547830581665,0.7241157293319702,0.5571619868278503
1764582872.104,-9.173352241516113,-7.487561225891113,-7.684042453765869,-11.086885452270508,-0.8941468596458435,-0.9803436994552612,0.310692697763443,0.3764989674091339
1764582872.108,-10.782011032104492,-7.672865867614746,-5.877687931060791,-7.4394097328186035,-3.5913376808166504,-0.0571320578455925,0.9029093980789185,0.4636033773422241
1764582872.112,-4.287490367889404,-5.489853382110596,-8.15445613861084,-8.593249320983887,0.44871675968170166,2.5773613452911377,-2.797604560852051,-2.1607491970062256
1764582872.116,-4.790806770324707,-1.8016260862350464,-4.293870449066162,-5.304163455963135,1.962831735610962,-1.2152910232543945,0.190321147441864,-1.8016926050186157
1764582872.120,-2.163149356842041,-4.228240966796875,-5.418630123138428,-3.5571815967559814,-2.7045464515686035,-5.359106540679932,0.8182215094566345,-1.9239656925201416
1764582872.131,-0.2771267592906952,-3.404919385910034,-2.3900132179260254,-2.8534257411956787,3.0024216175079346,-1.7770048379898071,-0.6501269340515137,-2.211475372314453
1764582872.135,0.7999707460403442,1.0644444227218628,1.9232724905014038,-1.7561061382293701,0.05049183964729309,0.24968686699867249,-0.3730260133743286,1.548755407333374
1764582872.139,6.036736965179443,4.107285022735596,0.29950422048568726,5.515322208404541,-2.782416343688965,1.1897844076156616,-0.7026321291923523,2.268413782119751
1764582872.143,3.3026866912841797,4.797534465789795,0.7108489274978638,6.032627582550049,-0.6328716278076172,-1.2869551181793213,2.96380615234375,-2.0784425735473633
1764582872.147,8.137664794921875,8.370049476623535,10.653519630432129,6.880082130432129,-3.0956625938415527,0.5239709615707397,0.7185750603675842,-1.2240846157073975
1764582872.151,6.466669082641602,11.78779411315918,11.306584358215332,8.904943466186523,-0.49572303891181946,0.39684057235717773,-0.38907167315483093,-1.2190324068069458
1764582872.155,11.080072402954102,12.381404876708984,10.554543495178223,12.231782913208008,1.741204023361206,1.2088347673416138,-1.7071462869644165,1.3839250802993774
1764582872.159,8.142970085144043,5.868535041809082,10.326095581054688,12.346844673156738,-1.7140957117080688,-2.138608455657959,0.0650116354227066,1.6132795810699463
1764582872.163,9.714470863342285,10.813607215881348,10.352509498596191,5.802988529205322,1.1189560890197754,1.565589427947998,0.7675840258598328,-1.6924878358840942
1764582872.167,12.464052200317383,4.199596405029297,10.044137954711914,9.789039611816406,-1.4578408002853394,-0.835092306137085,2.569694995880127,-2.760529041290283
1764582872.178,9.154314041137695,7.270953178405762,8.939213752746582,5.94132661819458,-1.4976258277893066,-0.5822995901107788,-3.066380500793457,1.313877820968628
1764582872.182,7.2681884765625,7.337668418884277,9.382256507873535,8.935395240783691,3.511091947555542,2.097799062728882,-0.4886413812637329,1.5610665082931519
1764582872.186,4.9902215003967285,3.5244152545928955,6.3642401695251465,6.612448692321777,-3.4110350608825684,-4.29496955871582,1.7336907386779785,0.1356583535671234
1764582872.190,2.283930778503418,0.6670662760734558,5.471400737762451,6.47667932510376,-2.2764713764190674,1.544756293296814,0.0765058845281601,-0.8274103403091431
1764582872.194,-1.8582286834716797,5.058501243591309,3.7618589401245117,-0.30105990171432495,1.2369697093963623,1.461997151374817,0.26207104325294495,-0.4232371151447296
1764582872.198,-0.8211588859558105,-3.4509236812591553,-4.003856658935547,2.4461629390716553,1.3701062202453613,0.09364766627550125,3.4716200828552246,1.7815712690353394
1764582872.202,-0.9764608144760132,-4.179531097412109,-4.101601600646973,-4.611534118652344,2.0766592025756836,-0.5474517345428467,-0.31379714608192444,-1.6113170385360718
1764582872.206,-3.85705304145813,-5.223802089691162,-6.069447994232178,-6.342527866363525,-1.7255438566207886,0.5440249443054199,2.6133673191070557,1.4401955604553223
1764582872.210,-6.22324275970459,-8.89708137512207,-6.5192060470581055,-7.793153762817383,2.1072962284088135,-0.6024779081344604,-0.03436998650431633,-2.847964286804199
1764582872.214,-8.648797035217285,-9.398330688476562,-5.277276039123535,-10.877754211425781,1.9188352823257446,-2.796572685241699,-0.8694266676902771,-2.805567979812622
1764582872.225,-8.647191047668457,-5.428142070770264,-10.226924896240234,-11.407243728637695,3.22404408454895,4.136387348175049,-1.553162693977356,-2.1052961349487305
1764582872.229,-11.831631660461426,-8.63821792602539,-12.954598426818848,-8.394514083862305,4.309262275695801,0.021461276337504387,-1.829944372177124,2.2962589263916016
1764582872.233,-6.729739665985107,-8.702479362487793,-6.81809663772583,-6.094123840332031,3.112208127975464,-0.9276556968688965,2.5423777103424072,-0.18144594132900238
1764582872.237,-6.4411773681640625,-12.51090145111084,-8.815252304077148,-10.230937957763672,-0.7015964984893799,-1.4383087158203125,0.7631545662879944,-0.22170859575271606
1764582872.241,-6.945862770080566,-9.81128215789795,-11.398514747619629,-4.898712158203125,-3.2049977779388428,-0.7522809505462646,0.1422554850578308,-1.1517398357391357
1764582872.245,-4.6081647872924805,-5.969395160675049,-8.150790214538574,-4.288423538208008,1.1512327194213867,-0.5140970349311829,-2.7573509216308594,0.8582454323768616
1764582872.249,-8.525412559509277,-6.065083026885986,-5.569538116455078,-4.49810266494751,-0.9265038371086121,1.0015418529510498,-1.4152626991271973,3.9380080699920654
1764582872.253,-1.840209722518921,-2.820711612701416,-2.6056361198425293,-1.466983675956726,-0.6868606209754944,-4.715224266052246,-0.3368435800075531,-1.463898777961731
1764582872.257,1.3491406440734863,0.755562424659729,1.5910760164260864,3.58235239982605,-0.6004553437232971,0.9865357875823975,0.4927862584590912,-2.24554181098938
1764582872.261,3.041257858276367,1.1603082418441772,-0.30126041173934937,1.6785109043121338,-0.8458400368690491,0.15660616755485535,0.6415410041809082,2.9133877754211426
1764582872.271,3.9205493927001953,-2.078876495361328,1.2809224128723145,2.1607728004455566,0.3495504856109619,1.355098843574524,-0.4679121971130371,3.2158117294311523
1764582872.275,7.9752197265625,2.9399304389953613,3.9925553798675537,5.994829177856445,-1.2574647665023804,2.4957427978515625,-1.737771987915039,-2.1641006469726562
1764582872.279,8.644774436950684,6.416933059692383,8.127293586730957,4.3788042068481445,0.8790375590324402,-0.2259155660867691,3.1444180011749268,2.5888662338256836
1764582872.283,8.620529174804688,9.76163387298584,8.472575187683105,9.006437301635742,2.3172333240509033,0.972278356552124,2.7943098545074463,-0.5910425782203674
1764582872.287,9.571798324584961,10.157724380493164,10.940287590026855,6.697616100311279,5.596175670623779,0.3421365022659302,-3.0274479389190674,0.9783709645271301
1764582872.291,9.470123291015625,6.258995532989502,11.611741065979004,9.187199592590332,-0.44500842690467834,1.130516529083252,0.6476996541023254,1.954379677772522
1764582872.295,5.588871002197266,8.339431762695312,11.276530265808105,9.94744873046875,1.4466614723205566,-4.834822654724121,-0.6943982839584351,-0.4573043882846832
1764582872.299,5.716422080993652,4.400184631347656,9.249917984008789,11.223340034484863,2.0598669052124023,-0.6502615213394165,0.22425083816051483,-0.3011595904827118
1764582872.303,7.533221244812012,6.589406490325928,8.769660949707031,8.430459976196289,-0.3349422812461853,1.095628023147583,1.9996448755264282,2.8883633613586426
1764582872.307,8.000911712646484,2.4242656230926514,4.026806831359863,4.58164644241333,-0.37028276920318604,0.3330320119857788,0.9585503339767456,-0.09995099157094955
1764582872.318,9.490906715393066,4.821678638458252,5.791485786437988,5.2103095054626465,4.074487686157227,-2.7569808959960938,-0.45072972774505615,0.518915593624115
1764582872.322,4.796619415283203,1.9165153503417969,5.16207218170166,2.208488941192627,-0.6100951433181763,0.27671682834625244,1.675475001335144,1.4327178001403809
1764582872.326,1.4367239475250244,3.3517117500305176,1.3187662363052368,1.718002200126648,3.810133934020996,3.0500941276550293,0.9034059643745422,-1.7019907236099243
1764582872.330,0.8731697201728821,-0.08873122185468674,-0.6051090359687805,-3.161738872528076,0.8585254549980164,0.04562969505786896,-0.06285024434328079,0.364335834980011
1764582872.334,-3.6980245113372803,-3.598672866821289,-1.1238375902175903,-8.554737091064453,-2.5809597969055176,-2.354875087738037,-0.01588607020676136,-0.34846028685569763
1764582872.338,-5.717393398284912,-9.293068885803223,-8.843822479248047,-5.430704593658447,4.269733428955078,-0.09847063571214676,0.02758287824690342,-0.36133089661598206
1764582872.342,-6.876041889190674,-6.99465274810791,-10.933893203735352,-9.305273056030273,0.6447928547859192,2.1302547454833984,-0.487973153591156,-0.5439512133598328
1764582872.346,-7.773744583129883,-6.852851867675781,-8.011213302612305,-7.660885810852051,2.2000999450683594,0.5261659622192383,0.21190965175628662,-1.48949134349823
1764582872.350,-9.583719253540039,-8.27173900604248,-9.056206703186035,-9.274394989013672,-2.379847764968872,0.8357845544815063,-1.1634554862976074,-0.6643478274345398
1764582872.354,-9.424175262451172,-7.56179141998291,-9.656549453735352,-9.651368141174316,-2.390101194381714,1.0449424982070923,0.07644157111644745,1.7896703481674194
1764582872.363,-7.7854204177856445,-9.658398628234863,-8.128815650939941,-8.584308624267578,-1.3844444751739502,-1.5138317346572876,-1.7265007495880127,-1.787842035293579
1764582872.367,-13.441580772399902,-11.841136932373047,-10.244718551635742,-6.656978607177734,-2.260213851928711,-0.8014047741889954,-3.3714513778686523,-0.5423429608345032
1764582872.371,-7.343814849853516,-6.775803565979004,-9.164649963378906,-11.54533863067627,-1.7781015634536743,-2.1400880813598633,2.555640697479248,-1.0841987133026123
1764582872.375,-7.890004634857178,-7.154256820678711,-3.0744223594665527,-6.889779090881348,0.5488952398300171,-0.31032174825668335,2.3639259338378906,0.26829588413238525
1764582872.379,-2.9879848957061768,-5.863528728485107,-4.787621974945068,-3.3517143726348877,0.41145655512809753,-3.001087188720703,-0.2232530564069748,-1.2953834533691406
1764582872.383,-5.028829097747803,-4.211143493652344,-1.7270385026931763,-1.3810334205627441,-3.121540069580078,-1.1794776916503906,-0.9921606779098511,1.3443702459335327
1764582872.387,1.4860671758651733,-2.9895291328430176,2.456258535385132,0.8463526368141174,-2.4365158081054688,-0.8704753518104553,-0.011608810164034367,2.9235472679138184
1764582872.391,5.733217716217041,2.7746007442474365,0.2780647873878479,4.100779056549072,3.258902072906494,-4.719244956970215,-0.19485290348529816,0.5144489407539368
1764582872.395,4.449959754943848,7.170171737670898,7.166831970214844,8.260436058044434,1.5011333227157593,1.2246832847595215,-1.3221018314361572,-2.459435224533081
1764582872.399,5.07118558883667,2.4610328674316406,8.933136940002441,6.583599090576172,2.5323925018310547,-0.30475494265556335,3.1579549312591553,-0.36549365520477295
1764582872.409,9.676447868347168,5.327597618103027,5.6909661293029785,8.13037395477295,0.3817302882671356,-2.948608636856079,-1.7992030382156372,-0.12336833775043488
1764582872.413,9.907763481140137,11.537020683288574,7.124685764312744,10.557037353515625,-0.058542001992464066,-0.5665899515151978,0.9068898558616638,-0.7215198874473572
1764582872.417,10.135178565979004,10.320181846618652,7.660976886749268,10.239078521728516,0.01673242822289467,-0.46619081497192383,1.108536958694458,-4.115884304046631
1764582872.421,11.44078254699707,11.574092864990234,11.395307540893555,11.356416702270508,2.50061297416687,-0.794893741607666,0.8836888670921326,3.1778974533081055
1764582872.425,9.683172225952148,9.360767364501953,8.513936996459961,8.367087364196777,0.6841723322868347,-0.29540395736694336,2.5271670818328857,1.804937481880188
1764582872.429,11.555611610412598,8.470773696899414,7.063436031341553,8.149601936340332,0.7912905812263489,2.8808648586273193,-1.019303560256958,-1.5530829429626465
